id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
313,40,technician,divorced,secondary,no,237,no,no,cellular,25,aug,87,5,-1,0,unknown
314,51,admin.,divorced,secondary,no,228,yes,no,unknown,6,may,136,1,-1,0,unknown
315,44,blue-collar,married,primary,no,2657,yes,no,unknown,20,jun,202,2,-1,0,unknown
316,31,blue-collar,married,secondary,no,1766,no,yes,cellular,5,jun,166,2,-1,0,unknown
317,23,technician,married,secondary,no,8254,yes,no,unknown,29,may,409,3,-1,0,unknown
318,49,blue-collar,married,primary,no,953,yes,no,unknown,14,may,278,2,-1,0,unknown
319,55,technician,married,secondary,no,1816,no,no,cellular,5,aug,197,1,-1,0,unknown
320,34,admin.,married,secondary,no,-191,yes,no,cellular,17,jul,156,6,-1,0,unknown
321,57,unknown,married,unknown,no,2266,no,no,unknown,20,jun,42,5,-1,0,unknown
322,48,management,divorced,secondary,no,1598,yes,no,unknown,29,may,84,1,-1,0,unknown
323,54,management,married,tertiary,no,1460,no,yes,cellular,3,feb,341,3,202,7,other
324,51,retired,married,secondary,no,226,yes,yes,unknown,8,may,418,1,-1,0,unknown
325,52,admin.,married,secondary,no,484,yes,no,unknown,6,may,128,1,-1,0,unknown
326,46,housemaid,married,primary,no,269,no,no,cellular,8,aug,188,5,-1,0,unknown
327,44,blue-collar,married,secondary,no,2885,yes,no,unknown,30,may,63,3,-1,0,unknown
328,37,management,single,tertiary,no,808,no,no,cellular,5,may,29,4,349,1,failure
329,34,technician,married,secondary,no,6324,yes,no,cellular,21,jul,190,4,-1,0,unknown
330,36,entrepreneur,married,tertiary,no,-502,yes,no,cellular,20,apr,22,4,-1,0,unknown
331,57,entrepreneur,married,tertiary,yes,-524,yes,no,unknown,16,may,199,4,-1,0,unknown
332,35,blue-collar,single,primary,no,47,no,no,unknown,20,may,317,1,-1,0,unknown
333,56,retired,married,primary,no,1947,no,no,cellular,3,jun,124,1,34,2,failure
334,35,unemployed,single,primary,no,68,no,no,cellular,3,jul,175,1,-1,0,unknown
335,31,management,single,tertiary,no,391,yes,no,cellular,12,aug,454,3,-1,0,unknown
336,38,management,married,tertiary,no,1066,yes,no,cellular,28,jan,86,1,189,1,failure
337,33,services,married,primary,no,0,yes,no,cellular,18,jul,351,2,-1,0,unknown
338,26,management,married,tertiary,no,265,no,no,cellular,30,jan,650,2,-1,0,unknown
339,28,management,single,tertiary,no,4985,yes,no,cellular,28,aug,108,2,-1,0,unknown
340,40,technician,divorced,secondary,no,-375,yes,no,cellular,13,may,60,5,-1,0,unknown
341,27,technician,single,secondary,no,155,yes,no,cellular,18,may,26,4,-1,0,unknown
342,44,self-employed,married,secondary,no,264,yes,no,unknown,13,may,198,2,-1,0,unknown
343,32,management,single,tertiary,no,887,yes,no,cellular,24,jul,53,5,-1,0,unknown
344,29,blue-collar,married,primary,no,236,yes,no,unknown,14,may,554,1,-1,0,unknown
345,47,retired,divorced,secondary,no,-157,no,yes,unknown,23,jul,104,1,-1,0,unknown
346,50,admin.,married,secondary,no,546,no,no,cellular,28,jul,82,6,-1,0,unknown
347,57,retired,divorced,tertiary,no,0,yes,no,cellular,5,may,180,1,-1,0,unknown
348,30,services,single,secondary,no,334,no,no,cellular,29,jan,389,2,-1,0,unknown
349,54,technician,married,unknown,no,0,no,no,cellular,30,jan,491,1,-1,0,unknown
350,43,technician,divorced,secondary,no,365,yes,no,unknown,4,jun,406,2,-1,0,unknown
351,39,unemployed,married,secondary,no,270,yes,no,unknown,3,jun,116,1,-1,0,unknown
352,42,management,single,tertiary,yes,130,yes,yes,cellular,18,nov,112,1,-1,0,unknown
353,38,management,divorced,tertiary,no,547,yes,no,unknown,14,may,137,4,-1,0,unknown
354,29,blue-collar,married,secondary,no,-49,yes,yes,cellular,21,jul,210,1,-1,0,unknown
355,38,management,married,tertiary,no,0,no,no,cellular,12,aug,119,2,-1,0,unknown
356,33,management,married,tertiary,no,3696,no,no,cellular,19,nov,305,1,182,3,failure
357,43,services,married,secondary,no,68,yes,yes,cellular,15,may,159,1,-1,0,unknown
358,30,services,divorced,secondary,no,0,yes,yes,cellular,18,nov,174,2,111,3,failure
359,45,technician,single,secondary,no,1196,yes,no,cellular,14,jul,108,6,-1,0,unknown
360,54,blue-collar,single,secondary,no,1633,yes,no,unknown,4,oct,12,1,-1,0,unknown
361,37,blue-collar,married,secondary,no,934,no,no,unknown,9,may,258,2,-1,0,unknown
362,26,admin.,single,secondary,no,236,yes,yes,cellular,18,may,8,2,-1,0,unknown
363,32,services,single,secondary,no,133,no,no,cellular,15,apr,171,1,-1,0,unknown
364,48,admin.,divorced,secondary,no,83,yes,no,cellular,13,may,1101,1,-1,0,unknown
365,34,housemaid,married,primary,no,87,yes,no,unknown,15,may,139,2,-1,0,unknown
366,30,blue-collar,married,secondary,no,2,yes,no,unknown,15,may,1000,1,-1,0,unknown
367,58,unknown,married,primary,no,7369,no,no,telephone,4,jun,247,2,-1,0,unknown
368,31,management,single,tertiary,no,0,yes,yes,cellular,14,may,117,3,352,3,failure
369,45,services,married,secondary,no,222,no,no,cellular,25,aug,119,11,-1,0,unknown
370,45,technician,married,secondary,no,88,no,no,cellular,29,aug,150,2,-1,0,unknown
371,45,blue-collar,divorced,secondary,no,9,yes,no,unknown,16,may,277,6,-1,0,unknown
372,48,admin.,married,secondary,no,113,yes,yes,cellular,9,jul,532,1,-1,0,unknown
373,27,blue-collar,married,primary,no,1535,yes,no,cellular,15,may,238,1,-1,0,unknown
374,30,blue-collar,married,primary,no,837,yes,no,cellular,15,apr,190,2,-1,0,unknown
375,58,retired,divorced,tertiary,no,5253,no,no,cellular,9,apr,162,4,295,3,failure
376,35,management,divorced,tertiary,no,146,no,no,cellular,6,aug,720,2,-1,0,unknown
377,32,blue-collar,married,secondary,no,536,yes,no,unknown,9,may,208,2,-1,0,unknown
378,52,blue-collar,married,primary,no,2,no,no,unknown,9,jun,70,3,-1,0,unknown
379,38,admin.,married,secondary,no,3632,yes,yes,cellular,13,may,323,1,-1,0,unknown
380,54,services,married,primary,no,8,yes,no,cellular,14,may,143,1,-1,0,unknown
381,58,retired,married,tertiary,no,0,no,no,unknown,6,may,393,1,-1,0,unknown
382,55,management,married,unknown,no,1504,yes,no,cellular,31,aug,186,3,101,2,success
383,58,retired,married,secondary,no,32948,no,no,unknown,29,may,364,2,-1,0,unknown
384,41,blue-collar,married,primary,no,-204,yes,yes,unknown,6,jun,42,1,-1,0,unknown
385,30,blue-collar,single,secondary,no,297,yes,no,cellular,25,jul,218,1,-1,0,unknown
386,24,blue-collar,single,secondary,no,167,no,yes,cellular,25,may,288,1,96,2,success
387,54,admin.,married,secondary,no,1239,no,no,cellular,19,nov,200,1,-1,0,unknown
388,27,blue-collar,single,secondary,no,-208,yes,no,unknown,21,may,127,2,-1,0,unknown
389,43,technician,divorced,secondary,no,1648,no,no,cellular,17,nov,80,1,-1,0,unknown
390,31,management,single,tertiary,no,170,yes,yes,cellular,13,aug,458,2,-1,0,unknown
391,33,services,married,secondary,no,255,yes,yes,cellular,5,may,237,4,165,4,failure
392,54,technician,married,secondary,no,2225,no,yes,cellular,13,aug,73,2,-1,0,unknown
393,31,admin.,married,secondary,no,7634,yes,yes,unknown,3,jun,216,1,-1,0,unknown
394,39,blue-collar,married,primary,no,579,yes,yes,cellular,5,may,98,4,-1,0,unknown
395,53,admin.,married,secondary,no,2851,no,yes,telephone,1,jun,89,1,119,1,failure
396,39,housemaid,married,primary,no,15352,no,no,unknown,16,jun,99,1,-1,0,unknown
397,29,unemployed,single,tertiary,no,7,no,no,cellular,6,may,51,1,179,1,failure
398,36,admin.,married,secondary,no,1054,yes,no,cellular,25,may,214,1,-1,0,unknown
399,37,entrepreneur,married,tertiary,no,404,yes,no,cellular,28,jul,55,10,-1,0,unknown
400,32,technician,married,tertiary,no,3538,yes,no,unknown,28,may,95,5,-1,0,unknown
401,54,housemaid,married,primary,no,167,yes,no,cellular,22,jul,106,2,-1,0,unknown
402,32,admin.,married,secondary,no,995,no,no,cellular,3,sep,331,1,99,2,other
403,60,blue-collar,divorced,primary,no,3427,no,no,cellular,7,jul,169,1,-1,0,unknown
404,49,technician,married,secondary,no,12531,no,no,cellular,13,aug,77,8,-1,0,unknown
405,27,student,single,tertiary,no,24,yes,no,cellular,2,feb,344,2,-1,0,unknown
406,39,blue-collar,married,secondary,no,0,yes,no,cellular,30,jul,61,3,-1,0,unknown
407,58,blue-collar,married,secondary,no,928,no,no,cellular,15,jul,656,3,-1,0,unknown
408,28,technician,single,secondary,no,26765,no,no,unknown,13,may,210,8,-1,0,unknown
409,56,blue-collar,married,secondary,no,0,no,yes,cellular,16,jul,390,2,-1,0,unknown
410,32,technician,married,tertiary,no,168,no,no,unknown,27,may,86,1,-1,0,unknown
411,41,admin.,married,secondary,no,14968,no,no,cellular,23,jul,1360,4,-1,0,unknown
412,59,housemaid,married,primary,no,182,no,no,cellular,30,apr,92,1,86,1,failure
413,59,retired,divorced,secondary,no,1,no,no,cellular,19,aug,335,1,-1,0,unknown
414,36,management,divorced,tertiary,no,5195,yes,no,unknown,2,jun,55,25,-1,0,unknown
415,30,technician,single,secondary,no,790,no,no,cellular,20,aug,696,3,-1,0,unknown
416,33,blue-collar,single,secondary,no,33,yes,no,unknown,9,may,557,1,-1,0,unknown
417,53,management,divorced,tertiary,no,5187,no,yes,cellular,17,nov,560,2,-1,0,unknown
418,53,blue-collar,married,primary,no,306,no,no,cellular,28,jul,388,3,181,1,success
419,57,technician,married,primary,no,1276,yes,no,cellular,14,jul,103,4,-1,0,unknown
420,51,blue-collar,married,primary,no,48,no,yes,unknown,17,jun,130,1,-1,0,unknown
421,27,management,single,tertiary,no,648,yes,yes,unknown,4,jun,174,1,-1,0,unknown
422,41,unemployed,married,secondary,no,274,yes,no,cellular,29,jul,207,4,-1,0,unknown
423,29,management,single,secondary,no,293,yes,no,unknown,28,may,188,2,-1,0,unknown
424,32,blue-collar,single,secondary,no,1940,yes,yes,unknown,13,may,299,3,-1,0,unknown
425,59,management,married,tertiary,no,63,no,no,telephone,18,nov,89,1,-1,0,unknown
426,44,management,divorced,tertiary,no,0,yes,yes,cellular,5,may,297,2,167,1,failure
427,32,blue-collar,single,primary,no,18,yes,yes,cellular,6,may,305,1,-1,0,unknown
428,33,technician,single,secondary,no,781,yes,no,cellular,3,jun,266,1,27,1,failure
429,30,blue-collar,married,secondary,no,618,no,no,cellular,21,nov,78,6,-1,0,unknown
430,74,retired,married,primary,no,0,no,no,telephone,13,nov,332,2,92,2,success
431,30,admin.,single,secondary,no,81,yes,no,cellular,6,aug,121,6,112,3,other
432,41,technician,married,secondary,no,201,no,yes,cellular,14,jul,53,8,-1,0,unknown
433,77,unknown,married,unknown,no,397,no,no,telephone,7,may,300,3,-1,0,unknown
434,35,management,single,tertiary,no,805,no,no,cellular,17,sep,613,1,-1,0,unknown
435,39,admin.,single,secondary,no,223,no,no,cellular,4,feb,277,1,-1,0,unknown
436,56,management,married,unknown,no,353,no,yes,cellular,25,jul,171,2,-1,0,unknown
437,51,services,married,secondary,no,135,no,no,cellular,25,aug,105,4,-1,0,unknown
438,55,technician,married,unknown,no,240,yes,no,cellular,2,aug,108,3,277,1,success
439,31,technician,single,secondary,no,-466,no,no,cellular,22,aug,142,1,-1,0,unknown
440,38,services,divorced,primary,no,0,yes,no,cellular,20,nov,250,1,155,2,failure
441,60,retired,divorced,unknown,no,-49,yes,no,cellular,29,jan,188,1,261,2,failure
442,60,blue-collar,married,secondary,no,1433,no,no,cellular,8,aug,124,4,-1,0,unknown
443,51,management,single,tertiary,no,2242,no,no,telephone,9,feb,11,8,-1,0,unknown
444,31,management,single,tertiary,no,499,yes,no,unknown,9,jun,122,2,-1,0,unknown
445,31,technician,single,secondary,no,0,no,no,cellular,18,aug,93,2,-1,0,unknown
446,59,unknown,single,secondary,no,3237,no,no,unknown,6,jun,100,3,-1,0,unknown
447,39,blue-collar,married,secondary,no,0,yes,no,cellular,15,jul,103,4,-1,0,unknown
448,28,blue-collar,married,primary,no,3267,yes,yes,telephone,18,may,40,1,-1,0,unknown
449,38,admin.,married,secondary,no,281,yes,no,cellular,16,apr,235,2,335,2,failure
450,48,management,divorced,unknown,no,549,yes,no,unknown,6,may,427,1,-1,0,unknown
451,53,management,married,secondary,no,-133,yes,no,unknown,9,may,126,2,-1,0,unknown
452,46,admin.,married,secondary,no,5021,no,no,cellular,15,jul,957,1,182,1,success
453,43,management,married,tertiary,no,0,no,no,cellular,21,aug,127,3,-1,0,unknown
454,33,unemployed,single,tertiary,no,14889,yes,no,cellular,3,feb,22,3,-1,0,unknown
455,42,blue-collar,married,primary,no,574,yes,no,cellular,6,apr,357,2,327,2,failure
456,37,management,divorced,tertiary,no,0,yes,no,cellular,6,aug,99,5,-1,0,unknown
457,55,services,married,secondary,no,2990,yes,no,cellular,17,apr,83,1,-1,0,unknown
458,34,admin.,single,secondary,no,1254,no,no,unknown,3,jun,87,3,-1,0,unknown
459,52,services,divorced,secondary,no,6,no,no,cellular,23,jul,156,3,-1,0,unknown
460,31,management,married,tertiary,no,1331,no,no,cellular,30,apr,297,1,86,3,success
461,50,technician,married,secondary,no,-353,yes,yes,cellular,18,nov,162,1,175,2,failure
462,51,technician,married,secondary,no,52,no,no,cellular,13,aug,114,2,-1,0,unknown
463,35,blue-collar,married,secondary,no,5417,yes,no,cellular,6,may,303,1,-1,0,unknown
464,33,unemployed,single,secondary,no,559,yes,no,cellular,9,feb,18,6,-1,0,unknown
465,41,management,married,tertiary,no,15,no,no,unknown,20,jun,13,5,-1,0,unknown
466,51,admin.,single,tertiary,no,16,yes,no,cellular,30,jan,158,1,-1,0,unknown
467,53,management,married,tertiary,no,602,yes,no,cellular,24,jul,58,2,-1,0,unknown
468,45,blue-collar,married,secondary,no,1179,no,no,cellular,21,aug,172,6,-1,0,unknown
469,59,retired,married,primary,yes,-1,no,no,cellular,5,aug,229,2,-1,0,unknown
470,42,services,married,secondary,no,1048,yes,no,unknown,15,may,51,1,-1,0,unknown
471,31,technician,married,tertiary,no,0,yes,no,unknown,4,jun,67,2,-1,0,unknown
472,31,management,married,tertiary,no,303,yes,no,unknown,14,may,143,1,-1,0,unknown
473,28,management,married,tertiary,no,264,no,no,cellular,28,jan,183,1,-1,0,unknown
474,56,housemaid,married,primary,no,1168,no,no,telephone,17,nov,673,2,-1,0,unknown
475,41,blue-collar,married,primary,no,-45,yes,yes,unknown,9,may,121,4,-1,0,unknown
476,48,blue-collar,married,primary,no,3752,yes,no,cellular,13,apr,215,5,-1,0,unknown
477,31,management,married,tertiary,no,40,no,no,cellular,2,feb,118,2,-1,0,unknown
478,45,management,married,tertiary,no,506,no,no,cellular,23,apr,229,2,-1,0,unknown
479,27,management,single,tertiary,no,-69,yes,no,cellular,15,feb,205,3,-1,0,unknown
480,59,retired,married,primary,no,56,no,no,cellular,21,aug,432,5,-1,0,unknown
481,52,blue-collar,married,secondary,no,3165,no,no,unknown,6,may,26,1,-1,0,unknown
482,42,management,married,secondary,no,1042,yes,no,cellular,11,may,465,1,364,3,other
483,29,technician,married,secondary,no,1097,yes,no,unknown,2,jun,90,3,-1,0,unknown
484,27,admin.,single,secondary,no,295,yes,no,unknown,3,jun,148,13,-1,0,unknown
485,33,management,single,primary,no,4897,yes,no,unknown,20,may,151,1,-1,0,unknown
486,26,services,single,secondary,no,0,yes,no,cellular,15,may,23,8,-1,0,unknown
487,48,technician,divorced,secondary,no,353,no,no,cellular,11,aug,132,1,-1,0,unknown
488,44,services,married,primary,no,1161,yes,no,unknown,19,may,110,5,-1,0,unknown
489,31,admin.,single,secondary,no,0,yes,no,unknown,16,may,28,4,-1,0,unknown
490,50,admin.,married,secondary,no,159,yes,no,unknown,7,may,216,2,-1,0,unknown
491,49,services,married,secondary,no,1314,no,no,cellular,14,aug,834,14,-1,0,unknown
492,45,technician,married,secondary,no,-149,yes,no,cellular,14,jul,287,2,-1,0,unknown
493,43,admin.,married,secondary,no,59,yes,no,cellular,15,jul,60,3,-1,0,unknown
494,44,technician,divorced,secondary,no,303,yes,yes,unknown,3,jul,51,1,-1,0,unknown
495,47,management,single,tertiary,no,311,yes,yes,cellular,9,nov,255,3,378,2,failure
496,40,technician,married,secondary,no,1819,no,no,cellular,5,jun,398,2,-1,0,unknown
497,54,admin.,married,tertiary,no,-690,yes,yes,unknown,29,may,230,4,-1,0,unknown
498,31,admin.,married,tertiary,no,323,no,no,cellular,11,aug,120,3,-1,0,unknown
499,36,housemaid,single,tertiary,no,561,no,no,unknown,6,jun,274,2,-1,0,unknown
500,24,blue-collar,single,unknown,no,76,yes,no,unknown,19,may,345,1,-1,0,unknown
501,61,retired,married,secondary,no,479,no,no,cellular,22,jul,464,5,-1,0,unknown
502,34,management,married,tertiary,no,1240,yes,no,cellular,21,nov,102,1,-1,0,unknown
503,38,services,married,secondary,no,8876,no,no,cellular,2,feb,280,1,75,1,failure
504,44,management,married,tertiary,no,792,no,no,cellular,25,aug,630,7,-1,0,unknown
505,30,blue-collar,married,secondary,no,1803,yes,no,unknown,20,may,29,1,-1,0,unknown
506,27,student,single,secondary,no,16173,yes,no,unknown,28,may,489,1,-1,0,unknown
507,48,admin.,divorced,secondary,no,-513,yes,no,cellular,5,may,54,4,362,1,other
508,37,admin.,single,secondary,no,0,yes,no,cellular,16,apr,640,2,-1,0,unknown
509,30,unemployed,single,secondary,no,-306,yes,no,unknown,3,jun,275,1,-1,0,unknown
510,36,blue-collar,single,secondary,no,-175,yes,no,unknown,15,may,180,2,-1,0,unknown
511,33,management,married,tertiary,no,643,no,no,cellular,2,aug,203,3,94,1,other
512,36,unemployed,married,tertiary,no,4145,no,no,unknown,20,jun,988,4,-1,0,unknown
513,32,admin.,married,secondary,no,57,no,yes,cellular,22,jul,50,2,-1,0,unknown
514,43,blue-collar,divorced,primary,no,-57,yes,no,unknown,16,may,221,2,-1,0,unknown
515,39,blue-collar,married,secondary,no,123,yes,no,unknown,30,may,81,3,-1,0,unknown
516,59,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,226,1,-1,0,unknown
517,50,technician,married,secondary,no,7098,yes,no,unknown,29,may,92,1,-1,0,unknown
518,47,management,divorced,secondary,no,3346,yes,yes,unknown,13,may,284,2,-1,0,unknown
519,48,housemaid,married,secondary,no,0,no,no,cellular,28,may,270,5,-1,0,unknown
520,32,blue-collar,divorced,unknown,no,291,yes,yes,unknown,27,jun,120,6,-1,0,unknown
521,52,blue-collar,married,primary,no,126,no,no,unknown,23,may,93,4,-1,0,unknown
522,57,retired,married,primary,no,1532,no,no,telephone,6,feb,286,3,-1,0,unknown
523,24,blue-collar,single,secondary,yes,-203,yes,no,unknown,12,jun,465,3,-1,0,unknown
524,25,technician,married,unknown,no,776,yes,no,unknown,27,may,290,1,-1,0,unknown
525,44,technician,married,primary,no,4389,no,no,cellular,29,jul,33,1,-1,0,unknown
526,30,student,single,secondary,no,314,no,no,cellular,29,jun,189,1,204,6,success
527,26,services,single,secondary,no,1347,no,no,telephone,18,jun,280,6,92,5,other
528,37,management,divorced,tertiary,no,896,no,yes,cellular,14,aug,343,2,-1,0,unknown
529,30,student,single,secondary,no,948,yes,no,cellular,11,may,150,1,370,2,failure
530,32,technician,single,tertiary,no,2481,no,no,cellular,18,aug,547,11,-1,0,unknown
531,56,blue-collar,married,unknown,no,6710,no,no,cellular,29,jul,318,2,-1,0,unknown
532,56,unemployed,divorced,primary,no,438,no,no,unknown,20,jun,139,2,-1,0,unknown
533,39,technician,single,secondary,no,1048,yes,yes,cellular,8,apr,201,2,-1,0,unknown
534,29,blue-collar,married,secondary,no,137,yes,no,cellular,17,apr,343,2,316,3,other
535,59,management,married,tertiary,no,138,yes,yes,cellular,13,may,106,1,280,4,failure
536,43,technician,married,secondary,no,1650,no,no,cellular,4,feb,154,1,-1,0,unknown
537,32,management,single,tertiary,no,470,no,no,cellular,19,aug,286,2,-1,0,unknown
538,43,technician,married,secondary,no,576,no,no,cellular,2,feb,229,1,-1,0,unknown
539,29,management,single,tertiary,no,722,yes,no,telephone,18,may,81,4,-1,0,unknown
540,33,management,single,tertiary,no,-53,no,no,cellular,29,jan,617,2,-1,0,unknown
541,31,services,single,secondary,no,0,no,no,cellular,28,jul,243,2,-1,0,unknown
542,50,blue-collar,divorced,primary,no,-10,no,yes,cellular,10,jul,369,6,-1,0,unknown
543,32,technician,married,tertiary,no,593,no,no,cellular,23,dec,140,2,201,2,other
544,41,retired,single,primary,no,2579,no,no,cellular,13,oct,213,1,-1,0,unknown
545,34,admin.,single,secondary,no,852,no,no,cellular,14,apr,108,2,-1,0,unknown
